,order_details_id,order_id,pizza_id,quantity
12808,22395,9835,soppressata_s,1
12809,22396,9836,four_cheese_l,1
12810,22397,9836,thai_ckn_l,1
12811,22398,9836,the_greek_xl,1
12812,22408,9843,hawaiian_l,1
12813,22411,9845,calabrese_m,1
12814,22412,9846,green_garden_m,1
12815,22413,9846,spicy_ital_l,1
12816,22421,9849,hawaiian_l,1
12817,22434,9854,hawaiian_l,1
12818,22442,9858,big_meat_s,1
12819,22443,9858,cali_ckn_l,1
12820,22451,9862,bbq_ckn_m,1
12821,22452,9862,mediterraneo_l,1
12822,22453,9862,prsc_argla_m,2
12823,22454,9863,bbq_ckn_m,1
12824,22457,9865,spinach_supr_s,1
12825,22458,9866,bbq_ckn_s,1
12826,22459,9866,four_cheese_l,1
12827,22460,9866,pepperoni_m,1
12828,22465,9868,cali_ckn_l,1
12829,22466,9868,green_garden_m,1
12830,22467,9868,hawaiian_s,1
12831,22468,9868,ital_supr_l,1
12832,22469,9868,ital_veggie_m,1
12833,22470,9868,peppr_salami_l,1
12834,22471,9868,sicilian_m,1
12835,22472,9868,sicilian_s,1
12836,22473,9868,the_greek_m,1
12837,22474,9869,spinach_fet_l,1
12838,22480,9872,thai_ckn_l,1
12839,22481,9873,classic_dlx_m,1
12840,22482,9873,ital_veggie_l,1
12841,22485,9875,cali_ckn_l,1
12842,22486,9875,cali_ckn_m,1
12843,22487,9875,mediterraneo_s,1
12844,22488,9875,the_greek_l,1
12845,22490,9877,southw_ckn_l,1
12846,22494,9880,ital_supr_m,1
12847,22495,9880,spin_pesto_l,1
12848,22497,9882,bbq_ckn_s,1
12849,22498,9882,mexicana_m,1
12850,22499,9882,pepperoni_m,1
12851,22500,9882,spin_pesto_m,1
12852,22501,9883,bbq_ckn_l,1
12853,22502,9883,hawaiian_s,1
12854,22503,9883,ital_supr_m,1
12855,22504,9883,prsc_argla_m,1
12856,22515,9889,bbq_ckn_m,1
12857,22516,9889,brie_carre_s,1
12858,22517,9889,ital_supr_m,1
12859,22518,9889,veggie_veg_l,1
12860,22520,9891,calabrese_m,1
12861,22521,9892,five_cheese_l,1
12862,22522,9893,sicilian_m,1
12863,22523,9893,the_greek_l,1
12864,22524,9894,classic_dlx_m,1
12865,22525,9894,ital_veggie_s,1
12866,22526,9894,mediterraneo_l,1
12867,22527,9894,spinach_fet_s,1
12868,22528,9895,spin_pesto_s,1
12869,22529,9896,big_meat_s,1
12870,22530,9897,peppr_salami_m,1
12871,22531,9897,prsc_argla_s,1
12872,22532,9897,the_greek_s,1
12873,22537,9899,thai_ckn_l,1
12874,22542,9902,mediterraneo_l,1
12875,22546,9905,classic_dlx_m,1
12876,22547,9906,four_cheese_l,1
12877,22548,9906,napolitana_s,1
12878,22550,9908,cali_ckn_m,1
12879,22551,9909,classic_dlx_m,1
12880,22552,9909,southw_ckn_l,1
12881,22553,9910,pepperoni_l,1
12882,22555,9912,four_cheese_l,1
12883,22556,9912,prsc_argla_l,1
12884,22557,9913,cali_ckn_l,1
12885,22558,9913,mediterraneo_m,1
12886,22562,9916,bbq_ckn_l,1
12887,22563,9916,cali_ckn_m,1
12888,22564,9916,sicilian_m,1
12889,22565,9916,spinach_supr_s,1
12890,22566,9917,classic_dlx_l,1
12891,22567,9918,big_meat_s,1
12892,22568,9918,veggie_veg_s,1
12893,22570,9920,ital_supr_m,1
12894,22571,9920,napolitana_m,1
12895,22572,9920,veggie_veg_m,2
12896,22574,9922,ckn_alfredo_m,1
12897,22575,9922,hawaiian_s,1
12898,22576,9922,pepperoni_m,1
12899,22577,9922,spinach_supr_l,1
12900,22578,9923,mexicana_l,1
12901,22579,9923,pep_msh_pep_l,1
12902,22580,9924,cali_ckn_l,1
12903,22581,9924,ital_supr_l,1
12904,22582,9924,spinach_supr_s,1
12905,22585,9926,napolitana_s,1
12906,22586,9927,cali_ckn_m,1
12907,22587,9927,cali_ckn_s,1
12908,22588,9927,mexicana_s,1
12909,22589,9928,soppressata_s,1
12910,22593,9930,brie_carre_s,1
12911,22594,9930,ital_supr_m,1
12912,22595,9931,pep_msh_pep_m,1
12913,22596,9932,pepperoni_l,1
12914,22597,9932,the_greek_l,1
12915,22598,9933,soppressata_l,1
12916,22605,9937,napolitana_m,1
12917,22606,9937,thai_ckn_s,1
12918,22607,9938,pep_msh_pep_s,1
12919,22609,9940,brie_carre_s,1
12920,22611,9942,four_cheese_m,1
12921,22612,9942,hawaiian_m,1
12922,22613,9942,napolitana_l,1
12923,22614,9942,spinach_fet_s,1
12924,22615,9943,green_garden_m,1
12925,22616,9944,big_meat_s,1
12926,22617,9944,cali_ckn_l,1
12927,22618,9944,five_cheese_l,1
12928,22619,9944,green_garden_s,2
12929,22620,9944,hawaiian_m,1
12930,22621,9944,ital_supr_m,1
12931,22622,9944,mediterraneo_s,1
12932,22623,9944,napolitana_m,1
12933,22624,9944,sicilian_m,1
12934,22625,9944,spicy_ital_l,1
12935,22626,9944,spinach_fet_s,1
12936,22627,9944,the_greek_m,1
12937,22628,9944,the_greek_xl,1
12938,22630,9946,calabrese_s,1
12939,22631,9946,mediterraneo_s,1
12940,22632,9946,spin_pesto_l,1
12941,22633,9946,thai_ckn_s,1
12942,22634,9947,cali_ckn_m,2
12943,22635,9947,five_cheese_l,1
12944,22636,9947,green_garden_m,1
12945,22638,9949,big_meat_s,1
12946,22639,9949,spicy_ital_s,1
12947,22647,9953,four_cheese_l,1
12948,22648,9953,soppressata_l,1
12949,22649,9954,big_meat_s,1
12950,22650,9954,five_cheese_l,1
12951,22651,9954,spin_pesto_s,1
12952,22653,9956,cali_ckn_m,1
12953,22655,9958,spinach_supr_s,1
12954,22656,9959,big_meat_s,1
12955,22657,9959,classic_dlx_s,1
12956,22658,9959,mexicana_m,1
12957,22659,9960,napolitana_m,1
12958,22660,9960,veggie_veg_l,1
12959,22661,9960,veggie_veg_s,1
12960,22670,9963,classic_dlx_s,1
12961,22671,9964,peppr_salami_m,1
12962,22673,9966,mexicana_l,1
12963,22674,9966,sicilian_s,1
12964,22675,9966,soppressata_m,1
12965,22676,9966,thai_ckn_m,1
12966,22678,9968,mexicana_m,1
12967,22679,9968,prsc_argla_m,1
12968,22680,9969,five_cheese_l,1
12969,22681,9970,southw_ckn_s,1
12970,22682,9970,spicy_ital_s,1
12971,22683,9971,spicy_ital_l,1
12972,22686,9973,sicilian_l,1
12973,22690,9975,ckn_alfredo_m,1
12974,22691,9975,ital_supr_m,1
12975,22692,9975,pepperoni_l,1
12976,22693,9976,prsc_argla_l,1
12977,22694,9977,thai_ckn_s,1
12978,22703,9982,classic_dlx_m,1
12979,22704,9983,calabrese_l,1
12980,22705,9983,pepperoni_m,1
12981,22706,9983,thai_ckn_l,1
12982,22707,9983,the_greek_xl,1
12983,22708,9984,napolitana_m,1
12984,22709,9984,thai_ckn_l,1
12985,22711,9986,soppressata_m,1
12986,22713,9988,spinach_fet_l,1
12987,22716,9990,prsc_argla_s,1
12988,22717,9990,soppressata_l,1
12989,22720,9992,sicilian_s,1
12990,22721,9993,ckn_alfredo_s,1
12991,22722,9993,ital_cpcllo_l,1
12992,22723,9993,napolitana_s,1
12993,22724,9994,five_cheese_l,1
12994,22725,9995,hawaiian_m,1
12995,22744,9999,ital_cpcllo_l,1
12996,22745,9999,sicilian_s,1
12997,22746,10000,bbq_ckn_l,1
12998,22747,10000,mexicana_l,1
12999,22748,10000,pep_msh_pep_l,1
13000,22749,10001,five_cheese_l,1
13001,22750,10001,four_cheese_m,1
13002,22751,10001,mexicana_l,1
13003,22752,10002,big_meat_s,1
13004,22753,10002,cali_ckn_l,1
13005,22754,10002,spinach_supr_l,1
13006,22755,10002,veggie_veg_s,1
13007,22760,10005,bbq_ckn_m,1
13008,22761,10005,cali_ckn_s,1
13009,22762,10005,green_garden_m,1
13010,22769,10008,thai_ckn_l,1
13011,22770,10009,southw_ckn_s,1
13012,22771,10009,spinach_fet_m,1
13013,22772,10010,calabrese_l,1
13014,22773,10010,four_cheese_l,1
13015,22774,10011,cali_ckn_l,1
13016,22775,10011,southw_ckn_l,1
13017,22776,10011,southw_ckn_m,1
13018,22777,10011,thai_ckn_l,1
13019,22778,10012,brie_carre_s,1
13020,22779,10013,thai_ckn_l,1
13021,22780,10014,cali_ckn_l,1
13022,22781,10015,green_garden_m,1
13023,22786,10018,big_meat_s,1
13024,22787,10018,napolitana_m,1
13025,22788,10018,sicilian_l,1
13026,22789,10018,the_greek_xl,1
13027,22790,10019,hawaiian_s,2
13028,22791,10019,ital_supr_m,1
13029,22792,10019,peppr_salami_l,1
13030,22793,10020,ckn_alfredo_m,1
13031,22794,10020,ital_cpcllo_m,1
13032,22795,10021,napolitana_m,1
13033,22796,10021,thai_ckn_l,1
13034,22800,10023,ckn_pesto_s,1
13035,22801,10023,hawaiian_l,1
13036,22802,10024,thai_ckn_m,1
13037,22803,10024,veggie_veg_m,1
13038,22808,10028,cali_ckn_m,1
13039,22809,10028,spicy_ital_l,1
13040,22810,10028,spinach_fet_m,1
13041,22811,10029,spicy_ital_l,1
13042,22812,10029,spin_pesto_s,1
13043,22817,10031,big_meat_s,1
13044,22818,10031,ckn_alfredo_l,1
13045,22820,10033,hawaiian_m,1
13046,22821,10033,mexicana_l,1
13047,22822,10033,pep_msh_pep_s,1
13048,22823,10033,thai_ckn_l,1
13049,22826,10035,cali_ckn_l,1
13050,22827,10035,classic_dlx_l,1
13051,22828,10035,napolitana_m,1
13052,22832,10037,prsc_argla_m,1
13053,22833,10038,bbq_ckn_m,1
13054,22834,10038,mediterraneo_m,1
13055,22836,10040,hawaiian_l,1
13056,22837,10040,pepperoni_s,1
13057,22839,10042,calabrese_m,1
13058,22840,10043,sicilian_s,1
13059,22844,10046,peppr_salami_m,1
13060,22845,10046,the_greek_l,1
13061,22847,10048,cali_ckn_s,1
13062,22852,10052,bbq_ckn_l,1
13063,22853,10052,brie_carre_s,1
13064,22854,10052,mexicana_l,1
13065,22855,10052,southw_ckn_l,1
13066,22856,10053,sicilian_s,1
13067,22857,10054,ital_veggie_s,1
13068,22861,10058,big_meat_s,1
13069,22862,10058,cali_ckn_s,1
13070,22863,10058,ckn_pesto_m,1
13071,22864,10058,hawaiian_l,1
13072,22865,10058,mexicana_l,1
13073,22866,10058,pep_msh_pep_m,1
13074,22867,10058,southw_ckn_l,1
13075,22868,10058,southw_ckn_m,1
13076,22869,10058,spicy_ital_l,1
13077,22870,10058,spicy_ital_s,1
13078,22871,10058,the_greek_s,1
13079,22873,10060,big_meat_s,1
13080,22874,10060,ital_cpcllo_s,1
13081,22875,10060,sicilian_m,1
13082,22878,10062,bbq_ckn_l,1
13083,22879,10062,napolitana_l,1
13084,22880,10063,hawaiian_s,1
13085,22881,10063,ital_supr_l,1
13086,22882,10064,bbq_ckn_l,1
13087,22884,10066,four_cheese_l,1
13088,22885,10066,sicilian_m,1
13089,22886,10066,spicy_ital_l,1
13090,22887,10066,spicy_ital_m,1
13091,22888,10067,mexicana_m,1
13092,22889,10067,napolitana_l,1
13093,22894,10069,ital_veggie_m,1
13094,22895,10069,sicilian_m,1
13095,22896,10069,spinach_supr_l,1
13096,22897,10070,big_meat_s,1
13097,22898,10070,thai_ckn_l,1
13098,22899,10071,spicy_ital_s,1
13099,22901,10073,calabrese_l,1
13100,22902,10074,big_meat_s,1
13101,22907,10077,bbq_ckn_l,1
13102,22908,10077,ital_cpcllo_l,1
13103,22909,10078,green_garden_s,1
13104,22910,10078,napolitana_s,1
13105,22911,10078,spicy_ital_l,1
13106,22912,10078,veggie_veg_m,1
13107,22913,10079,bbq_ckn_l,1
13108,22914,10079,hawaiian_l,1
13109,22915,10079,thai_ckn_m,1
13110,22917,10081,classic_dlx_m,1
13111,22918,10081,mediterraneo_l,1
13112,22922,10083,ckn_pesto_m,1
13113,22923,10083,ckn_pesto_s,1
13114,22924,10083,napolitana_m,1
13115,22929,10086,spicy_ital_l,1
13116,22930,10086,spinach_supr_l,1
13117,22931,10087,ckn_alfredo_m,1
13118,22932,10087,peppr_salami_l,1
13119,22933,10088,five_cheese_l,1
13120,22934,10088,green_garden_s,1
13121,22935,10089,cali_ckn_l,1
13122,22936,10089,hawaiian_s,1
13123,22937,10090,bbq_ckn_l,2
13124,22938,10090,spicy_ital_l,1
13125,22939,10090,thai_ckn_m,1
13126,22941,10092,southw_ckn_l,1
13127,22942,10092,spinach_fet_m,1
13128,22943,10093,southw_ckn_l,1
13129,22944,10094,pep_msh_pep_m,1
13130,22945,10094,sicilian_l,1
13131,22946,10095,calabrese_m,1
13132,22947,10095,ital_supr_l,1
13133,22948,10096,mediterraneo_l,1
13134,22949,10096,spicy_ital_s,1
13135,22952,10098,ckn_alfredo_m,1
13136,22955,10100,classic_dlx_s,1
13137,22957,10102,big_meat_s,1
13138,22958,10102,ckn_alfredo_m,1
13139,22959,10102,ital_cpcllo_l,1
13140,22960,10102,thai_ckn_m,1
13141,22961,10103,spinach_supr_l,1
13142,22963,10105,classic_dlx_l,1
13143,22964,10106,hawaiian_s,1
13144,22965,10106,ital_cpcllo_l,1
13145,22967,10108,spinach_fet_s,1
13146,22972,10111,classic_dlx_m,1
13147,22973,10112,mediterraneo_m,1
13148,22974,10112,spin_pesto_s,1
13149,22975,10113,the_greek_xl,1
13150,22978,10116,calabrese_m,1
13151,22979,10116,thai_ckn_l,1
13152,22982,10119,cali_ckn_s,1
13153,22983,10119,ckn_pesto_m,1
13154,22984,10119,classic_dlx_m,1
13155,22985,10119,four_cheese_l,1
13156,22986,10119,hawaiian_l,1
13157,22987,10119,hawaiian_s,1
13158,22988,10119,ital_supr_m,1
13159,22989,10119,mexicana_s,1
13160,22990,10119,peppr_salami_m,1
13161,22991,10119,prsc_argla_m,1
13162,22992,10119,sicilian_l,1
13163,22993,10119,southw_ckn_l,1
13164,23000,10122,napolitana_m,1
13165,23001,10122,pepperoni_m,1
13166,23002,10122,spinach_supr_m,1
13167,23005,10124,ckn_pesto_l,1
13168,23006,10125,cali_ckn_s,1
13169,23007,10125,ckn_alfredo_m,1
13170,23008,10125,pepperoni_l,1
13171,23011,10127,classic_dlx_l,1
13172,23012,10127,peppr_salami_s,1
13173,23013,10127,sicilian_m,1
13174,23014,10127,spin_pesto_s,1
13175,23015,10127,spinach_fet_s,1
13176,23016,10127,thai_ckn_s,1
13177,23031,10133,cali_ckn_m,1
13178,23032,10133,pep_msh_pep_l,1
13179,23033,10133,pep_msh_pep_s,1
13180,23034,10133,veggie_veg_l,1
13181,23035,10134,cali_ckn_m,1
13182,23049,10140,cali_ckn_m,1
13183,23050,10140,pep_msh_pep_s,1
13184,23051,10140,spinach_supr_m,1
13185,23052,10141,big_meat_s,1
13186,23053,10141,spinach_fet_m,1
13187,23056,10143,ital_supr_m,1
13188,23057,10143,spin_pesto_l,1
13189,23058,10144,classic_dlx_m,1
13190,23059,10145,cali_ckn_s,1
13191,23060,10145,thai_ckn_m,1
13192,23061,10146,brie_carre_s,1
13193,23062,10146,ckn_pesto_s,1
13194,23071,10151,spinach_supr_m,1
13195,23073,10153,hawaiian_m,1
13196,23074,10154,green_garden_s,1
13197,23075,10154,ital_supr_m,1
13198,23076,10154,veggie_veg_l,1
13199,23077,10155,bbq_ckn_m,1
13200,23078,10155,ckn_alfredo_m,1
13201,23079,10155,spicy_ital_l,1
13202,23080,10155,spin_pesto_s,1
13203,23081,10156,bbq_ckn_m,1
13204,23082,10156,peppr_salami_s,1
13205,23083,10156,spinach_fet_m,1
13206,23084,10156,spinach_fet_s,1
13207,23085,10157,bbq_ckn_l,1
13208,23086,10157,ckn_alfredo_m,1
13209,23087,10157,sicilian_l,1
13210,23088,10157,spinach_fet_s,1
13211,23090,10159,cali_ckn_m,1
13212,23091,10159,five_cheese_l,1
13213,23092,10160,four_cheese_l,1
13214,23093,10161,ital_supr_l,1
13215,23094,10161,peppr_salami_l,1
13216,23096,10163,cali_ckn_s,1
13217,23097,10164,pepperoni_l,1
13218,23106,10168,big_meat_s,1
13219,23107,10168,cali_ckn_l,1
13220,23108,10168,sicilian_s,1
13221,23109,10169,ckn_pesto_l,1
13222,23110,10169,the_greek_m,1
13223,23111,10170,big_meat_s,1
13224,23112,10170,classic_dlx_m,1
13225,23113,10170,five_cheese_l,1
13226,23114,10170,ital_cpcllo_m,1
13227,23115,10171,ital_cpcllo_l,1
13228,23119,10173,ckn_pesto_l,1
13229,23120,10173,hawaiian_l,1
13230,23121,10174,four_cheese_l,1
13231,23122,10174,prsc_argla_m,1
13232,23123,10175,ckn_alfredo_s,1
13233,23124,10175,ital_cpcllo_l,1
13234,23125,10175,sicilian_s,1
13235,23126,10175,veggie_veg_m,1
13236,23127,10176,calabrese_s,1
13237,23128,10176,classic_dlx_m,1
13238,23129,10176,peppr_salami_s,1
13239,23130,10176,spin_pesto_s,1
13240,23132,10178,classic_dlx_s,1
13241,23133,10178,hawaiian_s,1
13242,23134,10179,four_cheese_l,2
13243,23135,10179,green_garden_l,1
13244,23136,10179,hawaiian_s,1
13245,23137,10179,mediterraneo_m,1
13246,23138,10179,mexicana_m,1
13247,23139,10179,pepperoni_l,1
13248,23140,10179,peppr_salami_l,1
13249,23141,10179,prsc_argla_s,1
13250,23142,10179,sicilian_l,1
13251,23143,10179,soppressata_l,1
13252,23144,10179,spinach_fet_s,1
13253,23145,10179,thai_ckn_s,1
13254,23146,10180,five_cheese_l,1
13255,23147,10181,southw_ckn_m,1
13256,23152,10184,green_garden_l,1
13257,23154,10186,bbq_ckn_s,1
13258,23155,10186,cali_ckn_l,1
13259,23156,10186,hawaiian_l,1
13260,23157,10186,ital_cpcllo_m,1
13261,23158,10186,ital_supr_m,1
13262,23159,10186,ital_veggie_l,1
13263,23160,10186,pepperoni_s,1
13264,23161,10186,sicilian_l,1
13265,23162,10186,sicilian_m,1
13266,23163,10186,soppressata_m,1
13267,23164,10186,spicy_ital_m,1
13268,23165,10186,thai_ckn_m,2
13269,23166,10186,thai_ckn_s,1
13270,23167,10186,veggie_veg_l,1
13271,23169,10188,veggie_veg_s,1
13272,23170,10189,classic_dlx_m,1
13273,23171,10189,pep_msh_pep_l,1
13274,23172,10189,thai_ckn_l,2
13275,23173,10190,classic_dlx_s,1
13276,23176,10192,mediterraneo_s,1
13277,23177,10193,classic_dlx_s,1
13278,23178,10193,sicilian_l,1
13279,23179,10194,ckn_pesto_m,1
13280,23180,10194,napolitana_s,1
13281,23181,10195,five_cheese_l,1
13282,23182,10195,ital_cpcllo_m,1
13283,23183,10195,sicilian_s,1
13284,23184,10195,spin_pesto_s,1
13285,23185,10196,four_cheese_l,1
13286,23186,10196,southw_ckn_m,1
13287,23187,10197,southw_ckn_m,1
13288,23192,10199,classic_dlx_s,1
13289,23193,10199,five_cheese_l,1
13290,23194,10199,the_greek_xl,1
13291,23195,10200,ckn_alfredo_m,1
13292,23196,10200,pepperoni_s,1
13293,23197,10200,peppr_salami_l,1
13294,23198,10201,ital_cpcllo_m,1
13295,23199,10201,southw_ckn_l,1
13296,23212,10207,ckn_pesto_l,1
13297,23213,10207,prsc_argla_m,1
13298,23215,10209,five_cheese_l,1
13299,23217,10211,napolitana_l,1
13300,23218,10211,spinach_supr_l,1
13301,23221,10213,ckn_alfredo_l,1
13302,23222,10213,classic_dlx_s,1
13303,23223,10214,calabrese_l,1
13304,23224,10214,cali_ckn_s,1
13305,23225,10214,napolitana_s,1
13306,23226,10214,thai_ckn_m,1
13307,23227,10215,bbq_ckn_s,1
13308,23228,10215,sicilian_s,1
13309,23229,10215,thai_ckn_l,1
13310,23232,10217,cali_ckn_s,1
13311,23233,10217,ital_supr_l,1
13312,23234,10217,napolitana_s,1
13313,23235,10217,the_greek_l,1
13314,23236,10218,cali_ckn_m,1
13315,23237,10218,southw_ckn_s,1
13316,23238,10218,thai_ckn_l,1
13317,23239,10219,five_cheese_l,2
13318,23240,10219,sicilian_m,1
13319,23241,10220,big_meat_s,1
13320,23242,10220,napolitana_s,1
13321,23243,10220,pepperoni_m,1
13322,23244,10221,southw_ckn_s,1
13323,23245,10221,thai_ckn_s,1
13324,23246,10222,napolitana_s,1
13325,23247,10223,ital_supr_m,1
13326,23248,10224,big_meat_s,1
13327,23249,10224,cali_ckn_l,1
13328,23250,10224,napolitana_m,1
13329,23253,10227,big_meat_s,1
13330,23263,10231,big_meat_s,1
13331,23264,10231,spinach_fet_l,1
13332,23265,10232,the_greek_m,1
13333,23270,10234,brie_carre_s,1
13334,23271,10235,napolitana_l,1
13335,23272,10235,soppressata_l,1
13336,23273,10235,thai_ckn_l,2
13337,23274,10236,five_cheese_l,1
13338,23275,10236,ital_veggie_m,1
13339,23276,10236,pepperoni_m,1
13340,23277,10236,spinach_fet_l,1
13341,23279,10238,big_meat_s,1
13342,23280,10238,ckn_pesto_m,1
13343,23281,10238,classic_dlx_m,1
13344,23282,10238,hawaiian_l,1
13345,23283,10238,ital_cpcllo_l,1
13346,23284,10238,ital_veggie_s,1
13347,23285,10238,mexicana_l,1
13348,23286,10238,pepperoni_s,1
13349,23287,10238,veggie_veg_s,1
13350,23288,10239,southw_ckn_l,1
13351,23290,10241,ckn_alfredo_m,1
13352,23291,10241,classic_dlx_m,1
13353,23292,10241,southw_ckn_s,1
13354,23293,10241,spinach_fet_m,1
13355,23303,10245,mexicana_l,1
13356,23304,10245,spin_pesto_l,1
13357,23306,10247,cali_ckn_l,1
13358,23307,10247,thai_ckn_l,1
13359,23314,10250,calabrese_m,1
13360,23315,10250,pepperoni_l,1
13361,23316,10250,pepperoni_m,1
13362,23317,10250,prsc_argla_m,1
13363,23318,10251,four_cheese_l,1
13364,23319,10252,calabrese_m,1
13365,23320,10252,ckn_alfredo_m,1
13366,23321,10253,cali_ckn_l,1
13367,23323,10255,peppr_salami_l,1
13368,23324,10256,hawaiian_m,1
13369,23325,10257,cali_ckn_s,1
13370,23326,10257,sicilian_m,1
13371,23327,10258,cali_ckn_l,1
13372,23333,10261,mediterraneo_l,1
13373,23334,10261,pep_msh_pep_s,1
13374,23335,10261,pepperoni_m,1
13375,23336,10261,southw_ckn_l,1
13376,23337,10262,pep_msh_pep_l,1
13377,23338,10262,sicilian_m,1
13378,23339,10263,big_meat_s,1
13379,23344,10266,ital_cpcllo_s,1
13380,23345,10266,spicy_ital_l,1
13381,23346,10267,bbq_ckn_l,1
13382,23351,10270,pep_msh_pep_s,1
13383,23352,10270,soppressata_m,1
13384,23353,10271,ckn_alfredo_m,1
13385,23354,10271,four_cheese_l,1
13386,23368,10277,mexicana_l,1
13387,23369,10277,sicilian_s,1
13388,23374,10279,cali_ckn_l,1
13389,23375,10279,thai_ckn_l,1
13390,23380,10281,calabrese_l,1
13391,23381,10281,classic_dlx_m,1
13392,23382,10281,four_cheese_l,1
13393,23383,10281,peppr_salami_l,1
13394,23384,10281,southw_ckn_l,1
13395,23386,10283,cali_ckn_s,1
13396,23387,10283,ital_supr_l,1
13397,23388,10283,ital_supr_m,1
13398,23389,10283,sicilian_m,1
13399,23402,10286,hawaiian_m,1
13400,23403,10287,bbq_ckn_l,1
13401,23404,10287,cali_ckn_s,1
13402,23405,10287,ckn_pesto_l,2
13403,23406,10287,green_garden_s,1
13404,23407,10287,ital_veggie_m,1
13405,23408,10287,napolitana_m,1
13406,23409,10287,spinach_fet_m,1
13407,23410,10287,veggie_veg_s,1
13408,23411,10288,classic_dlx_m,1
13409,23412,10288,mexicana_l,1
13410,23413,10288,mexicana_m,1
13411,23418,10292,napolitana_l,1
13412,23419,10292,prsc_argla_l,1
13413,23420,10293,cali_ckn_s,1
13414,23421,10293,spicy_ital_m,1
13415,23431,10298,mediterraneo_m,1
13416,23432,10298,mediterraneo_s,1
13417,23433,10299,spicy_ital_l,1
13418,23434,10300,thai_ckn_l,1
13419,23435,10301,peppr_salami_m,1
13420,23436,10302,cali_ckn_l,1
13421,23437,10302,veggie_veg_s,1
13422,23440,10304,big_meat_s,1
13423,23441,10304,four_cheese_m,1
13424,23442,10305,ital_supr_l,1
13425,23443,10305,mexicana_s,1
13426,23444,10305,spicy_ital_s,1
13427,23452,10308,pep_msh_pep_s,1
13428,23453,10308,prsc_argla_s,1
13429,23462,10313,classic_dlx_m,1
13430,23463,10313,mexicana_l,2
13431,23464,10313,prsc_argla_l,1
13432,23465,10314,peppr_salami_l,1
13433,23472,10317,cali_ckn_s,1
13434,23473,10318,bbq_ckn_l,1
13435,23474,10318,cali_ckn_m,1
13436,23475,10318,prsc_argla_s,1
13437,23476,10318,spin_pesto_m,1
13438,23479,10320,calabrese_m,1
13439,23480,10320,ckn_alfredo_l,1
13440,23481,10320,ital_cpcllo_l,1
13441,23482,10320,pepperoni_s,1
13442,23483,10321,the_greek_m,1
13443,23484,10322,hawaiian_l,1
13444,23485,10323,pep_msh_pep_l,1
13445,23486,10323,the_greek_xl,1
13446,23492,10327,thai_ckn_l,1
13447,23493,10328,bbq_ckn_l,1
13448,23494,10328,ital_supr_m,1
13449,23495,10328,mexicana_l,1
13450,23496,10328,thai_ckn_l,1
13451,23497,10328,thai_ckn_s,1
13452,23498,10329,sicilian_s,1
13453,23499,10330,calabrese_l,1
13454,23500,10331,cali_ckn_l,1
13455,23501,10331,ital_supr_m,1
13456,23502,10332,classic_dlx_m,1
13457,23511,10337,thai_ckn_l,1
13458,23512,10338,ckn_alfredo_m,1
13459,23513,10338,peppr_salami_m,1
13460,23514,10338,sicilian_l,1
13461,23515,10338,spinach_supr_l,1
13462,23516,10339,hawaiian_m,1
13463,23517,10339,thai_ckn_l,1
13464,23518,10340,classic_dlx_m,1
13465,23521,10342,cali_ckn_l,1
13466,23522,10342,ital_veggie_s,1
13467,23525,10344,ital_veggie_m,1
13468,23528,10346,ital_supr_m,1
13469,23530,10348,ital_veggie_m,1
13470,23531,10348,pep_msh_pep_s,1
13471,23532,10348,spinach_supr_m,1
13472,23533,10348,thai_ckn_l,1
13473,23534,10349,big_meat_s,1
13474,23535,10349,five_cheese_l,1
13475,23546,10353,green_garden_s,1
13476,23547,10353,southw_ckn_l,1
13477,23548,10354,hawaiian_s,1
13478,23549,10354,mexicana_l,1
13479,23550,10354,pepperoni_m,1
13480,23552,10356,bbq_ckn_l,1
13481,23553,10356,five_cheese_l,1
13482,23554,10356,southw_ckn_m,1
13483,23555,10356,spinach_supr_s,1
13484,23557,10358,five_cheese_l,1
13485,23558,10358,prsc_argla_s,1
13486,23561,10360,calabrese_m,1
13487,23568,10363,ckn_alfredo_m,1
13488,23569,10363,spinach_fet_s,1
13489,23571,10365,five_cheese_l,1
13490,23576,10367,ckn_pesto_m,1
13491,23577,10367,sicilian_m,1
13492,23580,10369,spin_pesto_l,1
13493,23581,10370,pepperoni_s,1
13494,23582,10370,spinach_supr_l,1
13495,23583,10371,calabrese_m,1
13496,23584,10371,cali_ckn_m,2
13497,23591,10375,napolitana_s,1
13498,23592,10376,napolitana_l,1
13499,23593,10376,sicilian_s,1
13500,23594,10376,thai_ckn_l,1
13501,23595,10376,thai_ckn_m,1
13502,23596,10377,cali_ckn_m,1
13503,23597,10377,pepperoni_m,1
13504,23598,10378,cali_ckn_l,1
13505,23599,10378,hawaiian_m,1
13506,23600,10378,pepperoni_m,1
13507,23601,10378,prsc_argla_m,1
13508,23603,10380,bbq_ckn_m,1
13509,23604,10380,napolitana_m,1
13510,23605,10381,five_cheese_l,1
13511,23606,10381,hawaiian_l,1
13512,23607,10381,ital_cpcllo_s,1
13513,23608,10381,thai_ckn_l,1
13514,23617,10385,spinach_fet_l,1
13515,23618,10386,pepperoni_l,1
13516,23619,10386,spicy_ital_l,1
13517,23620,10387,hawaiian_l,1
13518,23624,10391,brie_carre_s,1
13519,23625,10392,classic_dlx_s,1
13520,23626,10392,spinach_fet_s,1
13521,23627,10393,pepperoni_l,1
13522,23629,10395,green_garden_s,1
