,order_id,date,time
7154,12552,2015-07-29,13:05:18
7155,12553,2015-07-29,13:05:31
7156,12554,2015-07-29,13:05:53
7157,12555,2015-07-29,13:16:00
7158,12556,2015-07-29,13:20:09
7159,12558,2015-07-29,13:39:31
7160,12559,2015-07-29,13:55:48
7161,12560,2015-07-29,14:23:04
7162,12561,2015-07-29,14:28:31
7163,12564,2015-07-29,14:56:51
7164,12567,2015-07-29,15:24:09
7165,12569,2015-07-29,16:22:20
7166,12570,2015-07-29,16:25:23
7167,12572,2015-07-29,16:34:31
7168,12573,2015-07-29,16:55:41
7169,12575,2015-07-29,17:20:51
7170,12576,2015-07-29,17:26:39
7171,12577,2015-07-29,17:38:36
7172,12578,2015-07-29,17:40:16
7173,12580,2015-07-29,18:04:05
7174,12585,2015-07-29,18:54:52
7175,12590,2015-07-29,20:19:29
7176,12593,2015-07-29,20:38:24
7177,12594,2015-07-29,21:20:44
7178,12596,2015-07-30,11:16:26
7179,12598,2015-07-30,11:27:36
7180,12604,2015-07-30,12:21:21
7181,12605,2015-07-30,12:26:58
7182,12607,2015-07-30,12:40:15
7183,12610,2015-07-30,13:00:17
7184,12611,2015-07-30,13:03:59
7185,12614,2015-07-30,13:12:42
7186,12615,2015-07-30,13:14:07
7187,12616,2015-07-30,13:27:05
7188,12617,2015-07-30,13:33:32
7189,12618,2015-07-30,13:41:47
7190,12620,2015-07-30,13:54:14
7191,12623,2015-07-30,14:11:46
7192,12624,2015-07-30,14:17:44
7193,12625,2015-07-30,14:19:14
7194,12627,2015-07-30,15:03:56
7195,12628,2015-07-30,15:26:27
7196,12630,2015-07-30,16:09:37
7197,12632,2015-07-30,16:27:52
7198,12635,2015-07-30,16:53:12
7199,12637,2015-07-30,17:11:27
7200,12638,2015-07-30,17:17:06
7201,12639,2015-07-30,17:18:44
7202,12643,2015-07-30,18:00:36
7203,12644,2015-07-30,18:09:28
7204,12645,2015-07-30,18:15:08
7205,12646,2015-07-30,18:23:25
7206,12647,2015-07-30,18:25:34
7207,12650,2015-07-30,18:58:28
7208,12655,2015-07-30,20:52:06
7209,12656,2015-07-30,20:56:14
7210,12657,2015-07-30,21:22:08
7211,12658,2015-07-30,21:41:15
7212,12659,2015-07-30,22:10:58
7213,12660,2015-07-30,22:14:12
7214,12661,2015-07-30,22:16:54
7215,12663,2015-07-31,11:25:05
7216,12665,2015-07-31,11:48:19
7217,12666,2015-07-31,11:57:26
7218,12668,2015-07-31,12:38:07
7219,12669,2015-07-31,12:38:41
7220,12670,2015-07-31,12:53:21
7221,12672,2015-07-31,13:05:53
7222,12673,2015-07-31,13:09:43
7223,12674,2015-07-31,13:12:53
7224,12677,2015-07-31,13:25:29
7225,12678,2015-07-31,13:32:15
7226,12679,2015-07-31,13:38:38
7227,12681,2015-07-31,13:52:36
7228,12683,2015-07-31,14:37:08
7229,12688,2015-07-31,15:50:04
7230,12693,2015-07-31,16:21:10
7231,12694,2015-07-31,16:22:54
7232,12695,2015-07-31,16:37:19
7233,12696,2015-07-31,16:40:27
7234,12697,2015-07-31,16:48:12
7235,12698,2015-07-31,16:54:49
7236,12699,2015-07-31,16:57:32
7237,12700,2015-07-31,17:33:55
7238,12703,2015-07-31,18:06:36
7239,12706,2015-07-31,18:37:04
7240,12709,2015-07-31,19:01:22
7241,12710,2015-07-31,19:01:51
7242,12711,2015-07-31,19:06:59
7243,12713,2015-07-31,19:16:31
7244,12714,2015-07-31,19:17:10
7245,12715,2015-07-31,19:19:31
7246,12716,2015-07-31,19:47:28
7247,12717,2015-07-31,19:59:23
7248,12718,2015-07-31,20:02:10
7249,12719,2015-07-31,20:07:28
7250,12720,2015-07-31,20:14:21
7251,12721,2015-07-31,20:20:14
7252,12723,2015-07-31,20:41:03
7253,12724,2015-07-31,20:48:13
7254,12726,2015-07-31,21:41:45
7255,12728,2015-07-31,22:18:45
7256,12731,2015-08-01,11:36:22
7257,12733,2015-08-01,12:03:15
7258,12734,2015-08-01,12:46:39
7259,12738,2015-08-01,13:17:59
7260,12739,2015-08-01,13:26:33
7261,12740,2015-08-01,13:30:00
7262,12743,2015-08-01,13:45:01
7263,12744,2015-08-01,13:45:18
7264,12745,2015-08-01,14:23:25
7265,12746,2015-08-01,14:30:06
7266,12747,2015-08-01,14:34:34
7267,12748,2015-08-01,14:49:59
7268,12753,2015-08-01,15:54:05
7269,12756,2015-08-01,16:08:33
7270,12759,2015-08-01,16:33:32
7271,12761,2015-08-01,16:58:59
7272,12764,2015-08-01,17:05:40
7273,12765,2015-08-01,17:17:45
7274,12766,2015-08-01,17:18:55
7275,12767,2015-08-01,17:39:56
7276,12769,2015-08-01,18:16:21
7277,12773,2015-08-01,18:29:22
7278,12774,2015-08-01,18:30:26
7279,12775,2015-08-01,18:37:50
7280,12776,2015-08-01,18:37:52
7281,12778,2015-08-01,18:44:48
7282,12780,2015-08-01,18:45:22
7283,12783,2015-08-01,19:14:29
7284,12785,2015-08-01,19:25:58
7285,12786,2015-08-01,19:34:28
7286,12788,2015-08-01,19:58:11
7287,12789,2015-08-01,20:09:37
7288,12790,2015-08-01,20:21:04
7289,12791,2015-08-01,20:35:08
7290,12792,2015-08-01,20:36:41
7291,12794,2015-08-01,20:48:47
7292,12796,2015-08-01,20:53:57
7293,12797,2015-08-01,21:05:18
7294,12798,2015-08-01,21:20:33
7295,12800,2015-08-01,21:41:09
7296,12801,2015-08-01,22:20:07
7297,12803,2015-08-01,22:29:01
7298,12804,2015-08-01,22:48:43
7299,12806,2015-08-02,12:22:45
7300,12807,2015-08-02,12:44:49
7301,12808,2015-08-02,12:47:25
7302,12812,2015-08-02,13:59:39
7303,12813,2015-08-02,14:17:58
7304,12814,2015-08-02,14:27:34
7305,12816,2015-08-02,15:18:42
7306,12817,2015-08-02,15:21:29
7307,12822,2015-08-02,16:46:54
7308,12823,2015-08-02,16:48:34
7309,12825,2015-08-02,17:16:53
7310,12826,2015-08-02,17:17:39
7311,12827,2015-08-02,17:19:02
7312,12829,2015-08-02,17:21:25
7313,12831,2015-08-02,17:39:54
7314,12832,2015-08-02,17:47:01
7315,12833,2015-08-02,17:57:21
7316,12834,2015-08-02,18:25:01
7317,12839,2015-08-02,20:06:07
7318,12840,2015-08-02,20:28:56
7319,12841,2015-08-02,20:34:14
7320,12844,2015-08-02,20:58:18
7321,12845,2015-08-02,21:04:16
7322,12847,2015-08-02,21:12:50
7323,12849,2015-08-02,21:30:56
7324,12850,2015-08-02,21:50:16
7325,12852,2015-08-02,22:12:31
7326,12856,2015-08-03,11:33:38
7327,12857,2015-08-03,11:34:22
7328,12860,2015-08-03,12:14:45
7329,12863,2015-08-03,12:27:46
7330,12865,2015-08-03,12:49:26
7331,12868,2015-08-03,13:13:44
7332,12870,2015-08-03,13:29:15
7333,12871,2015-08-03,13:33:16
7334,12873,2015-08-03,13:54:30
7335,12875,2015-08-03,14:03:38
7336,12876,2015-08-03,14:04:26
7337,12877,2015-08-03,14:24:54
7338,12878,2015-08-03,14:26:56
7339,12879,2015-08-03,14:32:07
7340,12882,2015-08-03,14:40:01
7341,12885,2015-08-03,16:27:07
7342,12886,2015-08-03,16:33:23
7343,12887,2015-08-03,16:57:46
7344,12892,2015-08-03,18:32:23
7345,12894,2015-08-03,18:47:16
7346,12895,2015-08-03,19:03:15
7347,12896,2015-08-03,19:04:25
7348,12898,2015-08-03,19:15:22
7349,12899,2015-08-03,19:36:22
7350,12900,2015-08-03,19:41:33
7351,12901,2015-08-03,19:42:25
7352,12902,2015-08-03,20:05:21
7353,12903,2015-08-03,20:10:47
7354,12907,2015-08-03,21:11:13
7355,12910,2015-08-03,21:55:54
7356,12912,2015-08-04,11:48:45
7357,12913,2015-08-04,11:49:28
7358,12918,2015-08-04,12:42:35
7359,12919,2015-08-04,12:49:34
7360,12921,2015-08-04,13:00:40
7361,12922,2015-08-04,13:00:55
7362,12924,2015-08-04,13:39:48
7363,12925,2015-08-04,13:41:11
7364,12926,2015-08-04,13:42:39
7365,12927,2015-08-04,13:45:02
7366,12928,2015-08-04,13:52:32
7367,12930,2015-08-04,14:19:50
7368,12931,2015-08-04,14:53:41
7369,12933,2015-08-04,15:04:07
7370,12935,2015-08-04,15:15:23
7371,12936,2015-08-04,16:25:05
7372,12938,2015-08-04,16:35:16
7373,12941,2015-08-04,16:42:16
7374,12942,2015-08-04,16:49:41
7375,12944,2015-08-04,16:59:16
7376,12947,2015-08-04,17:40:25
7377,12954,2015-08-04,18:36:57
7378,12955,2015-08-04,18:38:33
7379,12956,2015-08-04,19:26:33
7380,12958,2015-08-04,19:40:57
7381,12959,2015-08-04,19:43:43
7382,12961,2015-08-04,20:09:17
7383,12963,2015-08-04,21:03:20
7384,12965,2015-08-04,21:22:24
7385,12966,2015-08-04,21:56:35
7386,12967,2015-08-04,22:14:50
7387,12969,2015-08-05,11:24:56
7388,12970,2015-08-05,11:37:22
7389,12971,2015-08-05,11:41:55
7390,12973,2015-08-05,11:44:39
7391,12978,2015-08-05,12:26:46
7392,12979,2015-08-05,12:30:42
7393,12980,2015-08-05,12:39:42
7394,12981,2015-08-05,12:40:21
7395,12982,2015-08-05,12:49:02
7396,12983,2015-08-05,12:54:22
7397,12985,2015-08-05,13:08:43
7398,12986,2015-08-05,13:14:50
7399,12987,2015-08-05,13:26:46
7400,12989,2015-08-05,13:50:07
7401,12993,2015-08-05,14:53:02
7402,12994,2015-08-05,15:00:32
7403,12995,2015-08-05,15:08:52
7404,12996,2015-08-05,15:19:24
7405,12997,2015-08-05,15:39:14
7406,12999,2015-08-05,15:56:56
7407,13002,2015-08-05,17:03:25
7408,13003,2015-08-05,17:20:12
7409,13004,2015-08-05,17:22:17
7410,13006,2015-08-05,17:44:43
7411,13008,2015-08-05,17:54:22
7412,13010,2015-08-05,18:06:43
7413,13011,2015-08-05,18:07:15
7414,13012,2015-08-05,18:13:55
7415,13013,2015-08-05,18:27:10
7416,13014,2015-08-05,18:38:00
7417,13016,2015-08-05,18:41:32
7418,13020,2015-08-05,19:25:39
7419,13023,2015-08-05,20:11:12
7420,13026,2015-08-05,20:53:44
7421,13028,2015-08-05,22:24:09
7422,13029,2015-08-06,11:32:47
7423,13030,2015-08-06,11:39:44
7424,13031,2015-08-06,11:48:07
7425,13033,2015-08-06,11:59:09
7426,13034,2015-08-06,12:01:11
7427,13036,2015-08-06,12:05:51
7428,13037,2015-08-06,12:10:30
7429,13038,2015-08-06,12:15:51
7430,13039,2015-08-06,12:28:08
7431,13040,2015-08-06,12:35:01
7432,13041,2015-08-06,12:41:47
7433,13042,2015-08-06,12:43:59
7434,13043,2015-08-06,12:59:47
7435,13044,2015-08-06,13:10:31
7436,13046,2015-08-06,13:17:45
7437,13047,2015-08-06,13:20:49
7438,13049,2015-08-06,13:27:50
7439,13052,2015-08-06,14:03:15
7440,13053,2015-08-06,14:06:41
7441,13055,2015-08-06,14:12:17
7442,13058,2015-08-06,14:54:55
7443,13059,2015-08-06,15:13:18
7444,13061,2015-08-06,15:46:01
7445,13063,2015-08-06,16:19:55
7446,13065,2015-08-06,16:45:15
7447,13066,2015-08-06,16:52:15
7448,13067,2015-08-06,17:16:23
7449,13068,2015-08-06,17:19:02
7450,13069,2015-08-06,17:33:53
7451,13070,2015-08-06,17:35:09
7452,13071,2015-08-06,17:44:40
7453,13073,2015-08-06,17:47:05
7454,13074,2015-08-06,17:52:43
7455,13075,2015-08-06,17:54:15
7456,13077,2015-08-06,18:10:59
7457,13078,2015-08-06,18:31:39
7458,13079,2015-08-06,18:42:26
7459,13080,2015-08-06,18:42:45
7460,13081,2015-08-06,18:57:18
7461,13082,2015-08-06,19:02:31
7462,13084,2015-08-06,19:18:14
7463,13088,2015-08-06,20:59:13
7464,13090,2015-08-07,11:21:44
7465,13091,2015-08-07,11:25:56
7466,13092,2015-08-07,11:31:35
7467,13095,2015-08-07,12:12:13
7468,13098,2015-08-07,12:33:03
7469,13100,2015-08-07,12:53:47
7470,13104,2015-08-07,13:22:22
7471,13105,2015-08-07,13:24:26
7472,13106,2015-08-07,13:29:19
7473,13107,2015-08-07,13:33:40
7474,13108,2015-08-07,14:09:10
7475,13109,2015-08-07,14:34:33
7476,13111,2015-08-07,14:43:27
7477,13114,2015-08-07,15:21:56
7478,13116,2015-08-07,15:27:17
7479,13117,2015-08-07,15:46:34
7480,13122,2015-08-07,17:56:39
7481,13124,2015-08-07,18:19:36
7482,13127,2015-08-07,18:42:24
7483,13132,2015-08-07,19:06:36
7484,13133,2015-08-07,19:12:39
7485,13134,2015-08-07,19:39:03
7486,13135,2015-08-07,19:49:28
7487,13138,2015-08-07,19:58:50
7488,13140,2015-08-07,20:05:09
7489,13142,2015-08-07,20:55:08
7490,13144,2015-08-07,21:17:54
7491,13146,2015-08-07,21:27:01
7492,13147,2015-08-07,21:34:29
7493,13148,2015-08-07,21:53:15
7494,13149,2015-08-07,21:54:14
7495,13151,2015-08-07,22:20:35
7496,13152,2015-08-07,22:21:34
7497,13154,2015-08-07,22:56:16
7498,13155,2015-08-08,12:31:51
7499,13156,2015-08-08,12:34:12
7500,13157,2015-08-08,12:59:01
7501,13158,2015-08-08,13:13:06
7502,13159,2015-08-08,13:31:00
7503,13160,2015-08-08,13:52:11
7504,13161,2015-08-08,14:05:52
7505,13163,2015-08-08,14:44:07
7506,13164,2015-08-08,14:56:46
7507,13167,2015-08-08,15:53:58
7508,13169,2015-08-08,16:03:22
7509,13170,2015-08-08,16:12:47
7510,13172,2015-08-08,16:28:47
7511,13173,2015-08-08,16:31:04
7512,13176,2015-08-08,16:36:23
7513,13177,2015-08-08,16:50:52
7514,13179,2015-08-08,17:06:41
7515,13180,2015-08-08,17:09:17
7516,13181,2015-08-08,17:16:41
7517,13183,2015-08-08,17:42:19
7518,13187,2015-08-08,18:01:08
7519,13189,2015-08-08,18:16:09
7520,13190,2015-08-08,18:19:27
7521,13191,2015-08-08,18:22:38
7522,13192,2015-08-08,18:24:32
7523,13194,2015-08-08,18:47:05
7524,13196,2015-08-08,18:57:09
7525,13197,2015-08-08,19:18:48
7526,13200,2015-08-08,19:43:09
7527,13201,2015-08-08,19:46:14
7528,13202,2015-08-08,19:46:16
7529,13204,2015-08-08,19:55:18
7530,13205,2015-08-08,20:11:37
7531,13206,2015-08-08,20:13:38
7532,13207,2015-08-08,20:21:05
7533,13208,2015-08-08,20:45:11
7534,13214,2015-08-08,21:30:47
7535,13215,2015-08-08,21:31:59
7536,13216,2015-08-08,21:37:48
7537,13217,2015-08-08,21:38:38
7538,13225,2015-08-09,12:05:33
7539,13227,2015-08-09,12:46:34
7540,13229,2015-08-09,13:05:52
7541,13230,2015-08-09,13:14:54
7542,13234,2015-08-09,14:09:08
7543,13235,2015-08-09,14:12:12
7544,13236,2015-08-09,14:25:05
7545,13240,2015-08-09,15:05:17
7546,13241,2015-08-09,15:13:32
7547,13243,2015-08-09,15:42:48
7548,13244,2015-08-09,16:18:19
7549,13245,2015-08-09,16:20:13
7550,13246,2015-08-09,16:22:07
7551,13247,2015-08-09,16:24:31
7552,13248,2015-08-09,16:29:46
7553,13250,2015-08-09,16:44:50
7554,13251,2015-08-09,16:51:30
7555,13252,2015-08-09,17:04:33
7556,13253,2015-08-09,17:42:08
7557,13255,2015-08-09,17:50:37
7558,13256,2015-08-09,17:56:31
7559,13258,2015-08-09,18:01:17
7560,13259,2015-08-09,18:13:52
7561,13260,2015-08-09,18:14:33
7562,13261,2015-08-09,18:31:36
7563,13263,2015-08-09,19:08:09
7564,13265,2015-08-09,19:31:39
7565,13267,2015-08-09,20:10:12
7566,13268,2015-08-09,20:28:41
7567,13269,2015-08-09,20:50:21
7568,13270,2015-08-09,20:59:43
7569,13271,2015-08-09,21:00:22
7570,13272,2015-08-09,21:16:58
7571,13273,2015-08-09,21:28:04
7572,13275,2015-08-09,21:36:20
7573,13276,2015-08-09,21:36:49
7574,13277,2015-08-09,21:38:57
7575,13278,2015-08-09,22:39:26
7576,13280,2015-08-10,11:28:32
7577,13282,2015-08-10,11:33:34
7578,13283,2015-08-10,11:35:11
7579,13284,2015-08-10,11:52:49
7580,13286,2015-08-10,12:05:04
7581,13288,2015-08-10,12:19:21
7582,13289,2015-08-10,12:33:26
7583,13291,2015-08-10,12:48:27
7584,13293,2015-08-10,13:20:02
7585,13294,2015-08-10,13:21:44
7586,13295,2015-08-10,13:24:03
7587,13298,2015-08-10,14:12:46
7588,13300,2015-08-10,14:49:06
7589,13301,2015-08-10,15:30:15
7590,13302,2015-08-10,15:59:31
7591,13305,2015-08-10,16:11:26
7592,13306,2015-08-10,16:16:00
7593,13308,2015-08-10,16:37:17
7594,13309,2015-08-10,16:55:24
7595,13310,2015-08-10,16:59:12
7596,13311,2015-08-10,16:59:41
7597,13313,2015-08-10,17:30:02
7598,13314,2015-08-10,17:37:14
7599,13315,2015-08-10,18:02:55
7600,13316,2015-08-10,18:03:16
7601,13317,2015-08-10,18:10:38
7602,13318,2015-08-10,18:16:52
7603,13324,2015-08-10,18:56:46
7604,13325,2015-08-10,19:13:13
7605,13326,2015-08-10,19:41:10
7606,13331,2015-08-10,21:32:21
7607,13332,2015-08-10,21:39:18
7608,13334,2015-08-10,22:02:50
7609,13338,2015-08-11,11:40:47
7610,13340,2015-08-11,11:42:31
7611,13341,2015-08-11,11:51:24
7612,13343,2015-08-11,12:05:15
7613,13344,2015-08-11,12:05:51
7614,13345,2015-08-11,12:27:55
7615,13347,2015-08-11,12:35:00
7616,13348,2015-08-11,12:43:06
7617,13349,2015-08-11,12:43:25
7618,13350,2015-08-11,12:51:26
7619,13351,2015-08-11,13:16:20
7620,13352,2015-08-11,13:19:07
7621,13353,2015-08-11,13:23:31
7622,13355,2015-08-11,13:26:10
7623,13356,2015-08-11,13:33:11
7624,13357,2015-08-11,13:38:16
7625,13358,2015-08-11,13:38:52
7626,13359,2015-08-11,13:44:18
7627,13362,2015-08-11,14:33:09
7628,13363,2015-08-11,14:34:28
7629,13364,2015-08-11,15:00:41
7630,13366,2015-08-11,15:24:00
7631,13368,2015-08-11,15:51:45
7632,13369,2015-08-11,16:07:05
7633,13370,2015-08-11,16:15:47
7634,13375,2015-08-11,17:39:07
7635,13380,2015-08-11,18:45:29
7636,13383,2015-08-11,19:18:12
7637,13385,2015-08-11,19:49:41
7638,13388,2015-08-11,20:04:00
7639,13390,2015-08-11,20:10:02
7640,13391,2015-08-11,20:27:12
7641,13396,2015-08-11,21:23:27
7642,13399,2015-08-11,21:53:18
7643,13402,2015-08-12,11:44:20
7644,13404,2015-08-12,11:50:33
7645,13405,2015-08-12,11:53:49
7646,13408,2015-08-12,12:42:45
7647,13409,2015-08-12,12:44:51
7648,13410,2015-08-12,12:57:25
7649,13414,2015-08-12,13:19:12
7650,13421,2015-08-12,14:58:35
7651,13423,2015-08-12,15:05:21
7652,13425,2015-08-12,15:47:32
7653,13428,2015-08-12,16:17:33
7654,13430,2015-08-12,16:29:18
7655,13431,2015-08-12,16:40:17
7656,13439,2015-08-12,17:55:52
7657,13440,2015-08-12,18:03:58
7658,13441,2015-08-12,18:14:06
7659,13448,2015-08-12,19:23:42
7660,13450,2015-08-12,19:30:37
7661,13451,2015-08-12,19:53:30
7662,13452,2015-08-12,19:56:00
7663,13453,2015-08-12,20:25:43
7664,13456,2015-08-13,11:27:04
7665,13462,2015-08-13,12:20:17
7666,13463,2015-08-13,12:21:47
7667,13464,2015-08-13,12:24:26
7668,13466,2015-08-13,12:36:45
7669,13467,2015-08-13,12:49:36
7670,13471,2015-08-13,13:11:08
7671,13472,2015-08-13,13:18:52
7672,13473,2015-08-13,13:23:13
7673,13475,2015-08-13,13:27:35
7674,13476,2015-08-13,13:49:07
7675,13477,2015-08-13,13:50:49
7676,13479,2015-08-13,13:57:16
7677,13480,2015-08-13,14:04:02
7678,13481,2015-08-13,14:07:56
7679,13482,2015-08-13,14:49:37
7680,13483,2015-08-13,15:18:05
7681,13485,2015-08-13,15:33:35
7682,13486,2015-08-13,15:37:03
7683,13487,2015-08-13,15:38:02
7684,13488,2015-08-13,15:40:48
7685,13489,2015-08-13,16:42:25
7686,13490,2015-08-13,16:48:05
7687,13492,2015-08-13,16:54:30
7688,13494,2015-08-13,16:59:22
7689,13495,2015-08-13,17:36:10
7690,13496,2015-08-13,18:04:12
7691,13498,2015-08-13,18:23:48
7692,13499,2015-08-13,18:51:27
7693,13502,2015-08-13,19:25:28
7694,13506,2015-08-13,20:11:03
7695,13508,2015-08-13,21:13:51
7696,13509,2015-08-13,22:09:40
7697,13510,2015-08-13,22:21:27
7698,13511,2015-08-14,11:24:35
7699,13513,2015-08-14,11:59:21
7700,13517,2015-08-14,12:18:37
7701,13518,2015-08-14,12:19:26
7702,13519,2015-08-14,12:24:56
7703,13520,2015-08-14,12:28:15
7704,13523,2015-08-14,12:54:17
7705,13526,2015-08-14,13:03:22
7706,13527,2015-08-14,13:03:55
7707,13530,2015-08-14,13:05:06
7708,13531,2015-08-14,13:06:32
7709,13533,2015-08-14,13:12:33
7710,13534,2015-08-14,13:17:45
7711,13535,2015-08-14,13:26:44
7712,13536,2015-08-14,13:35:49
7713,13537,2015-08-14,13:43:36
7714,13539,2015-08-14,13:56:18
7715,13542,2015-08-14,14:15:18
7716,13543,2015-08-14,14:16:52
7717,13546,2015-08-14,14:56:56
7718,13550,2015-08-14,15:25:38
7719,13552,2015-08-14,15:59:27
7720,13555,2015-08-14,16:49:03
7721,13563,2015-08-14,17:51:14
7722,13564,2015-08-14,17:55:09
7723,13565,2015-08-14,17:58:55
7724,13566,2015-08-14,18:05:58
7725,13571,2015-08-14,19:03:53
7726,13572,2015-08-14,19:08:46
7727,13573,2015-08-14,19:13:01
7728,13574,2015-08-14,19:18:56
7729,13575,2015-08-14,19:20:26
7730,13578,2015-08-14,19:49:54
7731,13579,2015-08-14,20:12:16
7732,13580,2015-08-14,20:16:03
7733,13581,2015-08-14,20:17:37
7734,13583,2015-08-14,20:48:36
7735,13585,2015-08-14,21:01:59
7736,13587,2015-08-14,21:51:01
7737,13591,2015-08-14,23:02:05
7738,13594,2015-08-15,12:17:24
7739,13595,2015-08-15,12:25:25
7740,13596,2015-08-15,12:37:05
7741,13597,2015-08-15,12:42:57
7742,13598,2015-08-15,13:25:50
7743,13599,2015-08-15,13:28:37
7744,13602,2015-08-15,14:31:02
7745,13605,2015-08-15,15:01:37
7746,13608,2015-08-15,15:39:15
7747,13610,2015-08-15,15:44:41
7748,13611,2015-08-15,16:01:10
7749,13612,2015-08-15,16:02:25
7750,13615,2015-08-15,16:17:52
7751,13616,2015-08-15,16:38:02
7752,13617,2015-08-15,16:42:37
7753,13619,2015-08-15,17:06:05
7754,13620,2015-08-15,17:15:43
7755,13621,2015-08-15,17:21:41
7756,13623,2015-08-15,17:25:17
7757,13625,2015-08-15,17:51:57
7758,13628,2015-08-15,18:20:10
7759,13630,2015-08-15,18:31:00
7760,13632,2015-08-15,18:44:43
7761,13635,2015-08-15,19:13:22
7762,13636,2015-08-15,19:19:33
7763,13640,2015-08-15,19:48:33
7764,13641,2015-08-15,19:50:20
7765,13642,2015-08-15,19:53:53
7766,13643,2015-08-15,19:56:24
7767,13644,2015-08-15,20:02:23
7768,13647,2015-08-15,20:24:20
7769,13648,2015-08-15,20:32:00
7770,13649,2015-08-15,20:39:40
7771,13650,2015-08-15,20:44:31
7772,13651,2015-08-15,20:48:30
7773,13652,2015-08-15,20:49:27
7774,13653,2015-08-15,21:05:15
7775,13655,2015-08-15,21:19:23
7776,13658,2015-08-15,21:29:50
7777,13660,2015-08-15,22:13:32
7778,13661,2015-08-15,22:17:46
7779,13662,2015-08-15,22:51:59
7780,13666,2015-08-16,11:53:56
7781,13667,2015-08-16,11:58:56
7782,13668,2015-08-16,12:07:17
7783,13669,2015-08-16,12:15:46
7784,13670,2015-08-16,12:30:37
7785,13671,2015-08-16,12:35:59
7786,13681,2015-08-16,16:42:32
7787,13683,2015-08-16,17:01:13
7788,13685,2015-08-16,17:04:54
7789,13686,2015-08-16,17:06:44
7790,13689,2015-08-16,17:25:49
7791,13690,2015-08-16,17:29:25
7792,13692,2015-08-16,18:20:59
7793,13693,2015-08-16,18:21:47
7794,13694,2015-08-16,18:22:51
7795,13697,2015-08-16,18:39:57
7796,13698,2015-08-16,18:46:14
7797,13700,2015-08-16,19:00:10
7798,13701,2015-08-16,19:21:48
7799,13703,2015-08-16,19:32:36
7800,13704,2015-08-16,19:35:16
7801,13705,2015-08-16,19:40:16
7802,13706,2015-08-16,19:42:48
7803,13707,2015-08-16,19:47:22
7804,13708,2015-08-16,20:08:39
7805,13714,2015-08-17,11:29:04
7806,13715,2015-08-17,11:39:45
7807,13717,2015-08-17,11:54:01
7808,13718,2015-08-17,11:59:16
7809,13723,2015-08-17,12:30:03
7810,13724,2015-08-17,12:33:58
7811,13725,2015-08-17,12:50:43
7812,13727,2015-08-17,13:05:28
7813,13729,2015-08-17,13:23:25
7814,13730,2015-08-17,13:26:56
7815,13731,2015-08-17,13:29:22
7816,13732,2015-08-17,13:35:37
7817,13733,2015-08-17,13:48:00
7818,13734,2015-08-17,14:35:17
7819,13738,2015-08-17,15:01:18
7820,13739,2015-08-17,15:15:35
7821,13740,2015-08-17,15:27:03
7822,13741,2015-08-17,15:40:46
7823,13742,2015-08-17,15:47:06
7824,13743,2015-08-17,15:53:46
7825,13744,2015-08-17,16:17:47
7826,13745,2015-08-17,16:41:05
7827,13747,2015-08-17,16:58:07
7828,13749,2015-08-17,17:17:11
7829,13750,2015-08-17,17:18:55
7830,13752,2015-08-17,17:26:03
7831,13755,2015-08-17,17:46:23
7832,13757,2015-08-17,18:15:16
7833,13758,2015-08-17,18:42:19
7834,13759,2015-08-17,18:49:37
7835,13763,2015-08-17,19:17:32
7836,13764,2015-08-17,19:17:40
7837,13766,2015-08-17,19:22:01
7838,13769,2015-08-17,20:18:15
7839,13771,2015-08-17,20:55:48
7840,13775,2015-08-17,22:41:17
7841,13777,2015-08-18,11:32:01
7842,13778,2015-08-18,11:32:53
7843,13779,2015-08-18,11:36:47
7844,13780,2015-08-18,11:38:50
7845,13781,2015-08-18,11:50:31
7846,13783,2015-08-18,12:15:53
7847,13784,2015-08-18,12:21:27
7848,13785,2015-08-18,12:27:40
7849,13787,2015-08-18,12:56:29
7850,13790,2015-08-18,13:22:12
7851,13792,2015-08-18,13:26:35
7852,13796,2015-08-18,14:11:15
7853,13797,2015-08-18,15:04:02
7854,13799,2015-08-18,15:09:10
7855,13800,2015-08-18,15:23:09
7856,13801,2015-08-18,15:39:15
7857,13802,2015-08-18,15:45:25
7858,13803,2015-08-18,16:45:19
7859,13806,2015-08-18,17:01:32
7860,13810,2015-08-18,17:30:41
7861,13811,2015-08-18,17:43:48
7862,13812,2015-08-18,17:53:18
7863,13820,2015-08-18,18:42:46
7864,13822,2015-08-18,19:17:08
7865,13825,2015-08-18,20:16:09
7866,13827,2015-08-18,20:51:53
7867,13829,2015-08-18,21:40:04
7868,13830,2015-08-18,21:42:04
7869,13831,2015-08-18,22:14:48
7870,13832,2015-08-18,22:16:14
7871,13835,2015-08-19,11:28:13
7872,13840,2015-08-19,11:53:23
7873,13841,2015-08-19,12:04:52
7874,13842,2015-08-19,12:09:56
7875,13847,2015-08-19,12:34:46
7876,13849,2015-08-19,13:04:52
7877,13850,2015-08-19,13:19:18
7878,13852,2015-08-19,13:38:24
7879,13853,2015-08-19,13:59:20
7880,13854,2015-08-19,14:01:46
7881,13856,2015-08-19,14:38:27
7882,13857,2015-08-19,14:39:29
7883,13861,2015-08-19,15:25:31
7884,13863,2015-08-19,16:00:04
7885,13865,2015-08-19,16:27:13
7886,13866,2015-08-19,16:47:28
7887,13868,2015-08-19,17:38:27
7888,13869,2015-08-19,17:47:43
7889,13876,2015-08-19,18:45:37
